StoreName,City,Dist,No,NoName,Address
FamilyMart,台中市,太平區,018832,太平新永成店,台中市太平區永成北路１６０號一樓至四樓全部
FamilyMart,台中市,太平區,019192,太平永豐店,台中市太平區永豐路８１號、８３號１樓
FamilyMart,台中市,太平區,017781,太平光德店,台中市太平區光德路１０１號１樓
FamilyMart,台中市,太平區,016789,太平光興店,台中市太平區光興路１０７２號
FamilyMart,台中市,太平區,020072,太平產業園店,台中市太平區光興路３１３號
FamilyMart,台中市,太平區,016651,太平金盛店,台中市太平區成功東路２６７號
FamilyMart,台中市,太平區,018079,太平水悅店,台中市太平區旱溪西路２段１８７號
FamilyMart,台中市,太平區,017398,太平曙光店,台中市太平區育賢路３４８號
FamilyMart,台中市,太平區,018013,太平育賢店,台中市太平區育賢路１５６號．１５８號
FamilyMart,台中市,太平區,018428,太平東村店,台中市太平區東平里１３鄰東村３街６號、８號
FamilyMart,台中市,太平區,017277,太平永益店,台中市太平區長億六街５３—２７號
FamilyMart,台中市,太平區,018637,太平頭汴坑店,台中市太平區長龍路２段１號
FamilyMart,台中市,太平區,016368,太平建興店,台中市太平區建興路２６６，２６８號
FamilyMart,台中市,太平區,015771,太平再福店,台中市太平區振福路４２７號．４２９號．４３１號
FamilyMart,台中市,太平區,013888,太平新甲店,台中市太平區新仁路一段４２號，４４巷２號
FamilyMart,台中市,太平區,017560,太平建昌店,台中市太平區新平路二段８２號１樓
FamilyMart,台中市,太平區,014476,太平新平店,台中市太平區新平路三段３４７號
FamilyMart,台中市,太平區,016958,太平育仁店,台中市太平區新平路三段１４６號１４８號１５０號一樓
FamilyMart,台中市,太平區,015473,太平新福店,台中市太平區新福路３０８號
FamilyMart,台中市,太平區,019167,太平宜佳店,台中市太平區溪洲西路１４２號（配送用）
FamilyMart,台中市,太平區,019047,太平溪洲店,台中市太平區溪洲路６８號
FamilyMart,台中市,太平區,016428,太平廣三店,台中市太平區廣三街３３號
FamilyMart,台中市,太平區,019440,太平樹孝店,台中市太平區樹孝路１０９號
FamilyMart,台中市,太平區,016764,太平金城店,台中市太平區樹德路２７５號
FamilyMart,台中市,大里區,020281,大里新榮店,台中市大里區大里路６５號
FamilyMart,台中市,大里區,017536,大里新捷勝店,台中市大里區大明路５１２號１樓
FamilyMart,台中市,大里區,015242,大里大明店,台中市大里區大明路１６８號１樓
FamilyMart,台中市,大里區,017013,大里永勝店,台中市大里區永隆里大明路４６９號一樓
FamilyMart,台中市,大里區,018063,大里工業店,台中市大里區工業路９４號、９６號
FamilyMart,台中市,大里區,017279,大里大發店,台中市大里區中興路一段１０９之５號１樓
FamilyMart,台中市,大里區,018156,大里永興店,台中市大里區中興路二段１５６號
FamilyMart,台中市,大里區,015325,大里金大發店,台中市大里區仁化路３４３－１號
FamilyMart,台中市,大里區,018465,大里內新店,台中市大里區內新街５４，５６號１樓
FamilyMart,台中市,大里區,018727,大里軟科店,台中市大里區公園街４２３－１號
FamilyMart,台中市,大里區,016482,大里新日新店,台中市大里區日新路５８６號
FamilyMart,台中市,大里區,010459,大里順發店,台中市大里區永隆路２０９號壹樓
FamilyMart,台中市,大里區,018178,大里河堤店,台中市大里區立德里立中街９號
FamilyMart,台中市,大里區,018238,大里立仁店,台中市大里區新仁里立仁路８３號、８５號１樓
FamilyMart,台中市,大里區,017465,大里立新店,台中市大里區立新街３２１號１樓
FamilyMart,台中市,大里區,019120,大里成功店,台中市大里區成功路５４７號
FamilyMart,台中市,大里區,016481,大里西湖店,台中市大里區西湖路３３７號
FamilyMart,台中市,大里區,018466,大里勝美店,台中市大里區西榮路６８號
FamilyMart,台中市,大里區,014110,大里東芳店,台中市大里區東湖里東南路１４２之６號１樓
FamilyMart,台中市,大里區,018089,大里大金店,台中市大里區長春路７８巷５０號
FamilyMart,台中市,大里區,017170,大里益民店,台中市大里區新里里益民路二段１７３號１樓
FamilyMart,台中市,大里區,016006,大里新大益店,台中市大里區益民路二段３５號１樓
FamilyMart,台中市,大里區,018531,大里東益店,台中市大里區益民路二段２８０號
FamilyMart,台中市,大里區,018999,大里仁愛醫店,台中市大里區國光路二段３９８號
FamilyMart,台中市,大里區,018533,大里大功店,台中市大里區國光里國光路二段３８號一樓
FamilyMart,台中市,大里區,015105,大里爽文店,台中市大里區爽文路８７０－１號
FamilyMart,台中市,大里區,020690,大里大里杙店,台中市大里區爽文路３３２號
FamilyMart,台中市,大里區,017169,大里新生店,台中市大里區現岱路１８７號．１８９號１樓
FamilyMart,台中市,大里區,018627,大里善化店,台中市大里區善化路１４６號
FamilyMart,台中市,大里區,019121,大里好美店,台中市大里區塗城路２３０巷７５號及７５號之１
FamilyMart,台中市,大里區,020280,大里再發店,台中市大里區塗城路６８１號
FamilyMart,台中市,大里區,020766,大里金城店,台中市大里區塗城路５３７號
FamilyMart,台中市,大里區,017351,大里新城店,台中市大里區塗城路２９１號
FamilyMart,台中市,大里區,017323,大里塗城店,台中市大里區塗城路７４２號、７４４號１樓
FamilyMart,台中市,大里區,017471,大里愛心店,台中市大里區愛心路７５號
FamilyMart,台中市,大里區,015815,大里新光店,台中市大里區新光路９３號
FamilyMart,台中市,大里區,019152,大里新興店,台中市大里區新興路４７號
FamilyMart,台中市,大里區,018626,大里瑞城店,台中市大里區瑞城一街２號、２－１號１樓
FamilyMart,台中市,大里區,020271,大里金樹王店,台中市大里區樹王路２７９號１樓
FamilyMart,台中市,霧峰區,017035,霧峰金來店,台中市霧峰區中正路８０３號一樓
FamilyMart,台中市,霧峰區,020651,霧峰中投店,台中市霧峰區中投西路二段４３０號
FamilyMart,台中市,霧峰區,014846,霧峰五福店,台中市霧峰區六股路２９２號
FamilyMart,台中市,霧峰區,017451,霧峰九德店,台中市霧峰區四德路２０４號
FamilyMart,台中市,霧峰區,019201,霧峰金德店,台中市霧峰區四德路５７６號
FamilyMart,台中市,霧峰區,020073,霧峰金丁台店,台中市霧峰區四德路３９２號
FamilyMart,台中市,霧峰區,019325,霧峰新六順店,台中市霧峰區民生路２０１號
FamilyMart,台中市,霧峰區,013896,霧峰吉峰店,台中市霧峰區民生路３５３號
FamilyMart,台中市,霧峰區,015035,霧峰朝科大店,台中市霧峰區吉峰東路６２號
FamilyMart,台中市,霧峰區,018332,霧峰金亞洲店,台中市霧峰區南柳村柳豐路３６８號１樓
FamilyMart,台中市,霧峰區,020828,霧峰亞洲店,台中市霧峰區柳豐路４６６．４６８號
FamilyMart,台中市,霧峰區,015056,霧峰新振興店,台中市霧峰區草湖路４９號
FamilyMart,台中市,霧峰區,019208,霧峰亞大醫店,台中市霧峰區福新路２１３號
FamilyMart,台中市,霧峰區,020348,霧峰新錦峰店,台中市霧峰區錦州路３３１號
FamilyMart,台中市,烏日區,018959,烏日高捷店,台中市烏日區三榮路二段３５２號
FamilyMart,台中市,烏日區,016103,烏日三民店,台中市烏日區中山路二段２２０號，三民街１３６號
FamilyMart,台中市,烏日區,020659,烏日成功店,台中市烏日區中山路三段２４２－１號、２４２－２號
FamilyMart,台中市,烏日區,018881,烏日新九德店,台中市烏日區中華路３２６號
FamilyMart,台中市,烏日區,018029,烏日金鴿店,台中市烏日區五光路９５之１號
FamilyMart,台中市,烏日區,017027,烏日光日店,台中市烏日區公園路３０６號
FamilyMart,台中市,烏日區,017070,烏日高鐵店,台中市烏日區光日路３５６、３５８號１樓
FamilyMart,台中市,烏日區,020312,烏日前竹店,台中市烏日區光明路４６號
FamilyMart,台中市,烏日區,018215,烏日新明道店,台中市烏日區信義街１５７號
FamilyMart,台中市,烏日區,018378,台中高鐵店,台中市烏日區站區二路８號１樓
FamilyMart,台中市,烏日區,018387,台中新高鐵店,台中市烏日區站區二路８號２樓
FamilyMart,台中市,烏日區,017684,烏日火車頭店,台中市烏日區高鐵東一路２６號２樓
FamilyMart,台中市,烏日區,018028,烏日快捷店,台中市烏日區高鐵路一段７０號１樓
FamilyMart,台中市,烏日區,020519,烏日林新店,台中市烏日區健行路１７７號１樓
FamilyMart,台中市,烏日區,020185,烏日長壽店,台中市烏日區健行路７５８號
FamilyMart,台中市,烏日區,019771,烏日新溪南店,台中市烏日區溪南路一段６５９號
FamilyMart,台中市,烏日區,020764,烏日成嶺店,台中市烏日區學田路７１９號
FamilyMart,台中市,豐原區,019394,豐原金大明店,台中市豐原區大明路６８號
FamilyMart,台中市,豐原區,015175,豐原社皮店,台中市豐原區社皮里大豐路５段４５０號１樓
FamilyMart,台中市,豐原區,018880,豐原葫蘆墩店,台中市豐原區中正路６９３號
FamilyMart,台中市,豐原區,018567,豐原台鐵店,台中市豐原區中正路１－１號
FamilyMart,台中市,豐原區,012750,豐原新水源店,台中市豐原區水源路１７號
FamilyMart,台中市,豐原區,019299,豐原豐富店,台中市豐原區水源路４５０－１號
FamilyMart,台中市,豐原區,015055,豐原永康店,台中市豐原區南陽里永康路２１５之１號一樓
FamilyMart,台中市,豐原區,016932,豐原甜心店,台中市豐原區田心路二段２７１號
FamilyMart,台中市,豐原區,013775,豐原互助店,台中市豐原區三村里西勢路４１１號１樓
FamilyMart,台中市,豐原區,015353,豐原社興店,台中市豐原區社興五街１號
FamilyMart,台中市,豐原區,018796,豐原金美店,台中市豐原區信義街６０號１樓
FamilyMart,台中市,豐原區,014585,豐原綠山店,台中市豐原區北陽里南陽路６０號一樓
FamilyMart,台中市,豐原區,019562,豐原圓環東店,台中市豐原區圓環東路３６０號１樓至２樓
FamilyMart,台中市,豐原區,014096,豐原中興店,台中市豐原區圓環南路７６號
FamilyMart,台中市,豐原區,018602,豐原榮豐店,台中市豐原區豐中路７９號１Ｆ
FamilyMart,台中市,豐原區,016433,豐原金旺店,台中市豐原區豐北街２４６號
FamilyMart,台中市,豐原區,020848,豐原大牛埔店,台中市豐原區豐北街３４２號
FamilyMart,台中市,豐原區,014970,豐原騰偉店,台中市豐原區豐東路２３９號
FamilyMart,台中市,豐原區,016933,豐原豐東店,台中市豐原區豐東路１２２號
FamilyMart,台中市,豐原區,019549,豐原豐南店,台中市豐原區田心里豐南街１３３號１３３之１號一樓
FamilyMart,台中市,豐原區,015947,豐原大道店,台中市豐原區北陽里１３鄰豐原大道四段２９３號
FamilyMart,台中市,豐原區,018444,豐原太陽店,台中市豐原區豐陽路１０９號
FamilyMart,台中市,豐原區,020195,豐原金站店,台中市豐原區豐陽路１４７號１樓
FamilyMart,台中市,豐原區,017387,豐原金睿店,台中市豐原區豐勢路一段２５９號
FamilyMart,台中市,豐原區,016005,豐原真樂店,台中市豐原區豐勢路二段７８７號
FamilyMart,台中市,豐原區,012936,豐原鎌村店,台中市豐原區鎌村路６４９號
FamilyMart,台中市,后里區,018191,后里旺安店,台中市后里區中和里公安路１０５號一樓
FamilyMart,台中市,后里區,017477,后里文明店,台中市后里區文明路１０６號
FamilyMart,台中市,后里區,019078,后里六,台中市后里區四村路４８號
FamilyMart,台中市,后里區,020304,后里甲后店,台中市后里區甲后路１段９９９號
FamilyMart,台中市,后里區,018382,后里新中興店,台中市后里區甲后路一段３６２號
FamilyMart,台中市,后里區,015856,麗寶樂園店,台中市后里區安眉路１１５－３１號
FamilyMart,台中市,后里區,018589,麗寶摩天輪店,台中市后里區福容路２３７號２樓
FamilyMart,台中市,石岡區,020105,石岡登峰店,台中市石岡區明德路１７９號１樓
FamilyMart,台中市,石岡區,015872,石岡鐵馬店,台中市石岡區豐勢路１１０３號
FamilyMart,台中市,東勢區,016101,東勢客進店,台中市東勢區中正路１號
FamilyMart,台中市,東勢區,017639,東勢東坑店,台中市東勢區東坑路３７７號
FamilyMart,台中市,東勢區,016187,東勢嶺先店,台中市東勢區泰昌里東崎路５段３６７號１樓
FamilyMart,台中市,東勢區,016237,東勢勢林店,台中市東勢區勢林街２３０號
FamilyMart,台中市,東勢區,014971,東勢豐勢店,台中市東勢區豐勢路４８２，４８４號１，２，３樓
FamilyMart,台中市,東勢區,018155,東勢東豐店,台中市東勢區豐勢路２１５號．２１７號１樓
FamilyMart,台中市,和平區,017353,和平梨山店,台中市和平區中正路８８號
FamilyMart,台中市,和平區,019788,和平新谷關店,台中市和平區東關路一段１２７－５號
FamilyMart,台中市,和平區,017942,和平農會店,台中市和平區南勢里東關路３段２３５－２號
FamilyMart,台中市,新社區,018397,新社新中和店,台中市新社區東新路二段３５號
FamilyMart,台中市,新社區,020775,新社興安店,台中市新社區新社里興社街四段２６之１號一樓
FamilyMart,台中市,潭子區,016688,潭子東寶店,台中市潭子區大富路一段１１號１樓
FamilyMart,台中市,潭子區,013910,潭子大豐店,台中市潭子區大豐里大豐路三段１３６號
FamilyMart,台中市,潭子區,017848,潭子火車頭店,台中市潭子區潭陽里２２鄰中山路２段３５２之１號
FamilyMart,台中市,潭子區,017998,潭子矽品店,台中市潭子區中山路三段１５３號１樓（矽品中山廠）
FamilyMart,台中市,潭子區,018489,潭子佳能店,台中市潭子區北環路９號Ｆ棟５樓
FamilyMart,台中市,潭子區,018076,潭子佳能二店,台中市潭子區建國路１８號Ａ棟５樓．Ｎ棟４樓
FamilyMart,台中市,潭子區,016663,潭子祥和店,台中市潭子區祥和路６２號、６４號１樓
FamilyMart,台中市,潭子區,020052,潭子新圓通店,台中市潭子區勝利路５８號１樓
FamilyMart,台中市,潭子區,017512,潭子甘蔗店,台中市潭子區勝利路２８９號
FamilyMart,台中市,潭子區,016935,潭子真興店,台中市潭子區復興路一段８號１０號１２號
FamilyMart,台中市,潭子區,019999,潭子摘星店,台中市潭子區雅豐街３２３號
FamilyMart,台中市,潭子區,015797,潭子大茂店,台中市潭子區東寶里雅豐街７８號１樓
FamilyMart,台中市,潭子區,015457,潭子金圓通店,台中市潭子區圓通南路１４３號一樓
FamilyMart,台中市,潭子區,017510,潭子榮興店,台中市潭子區榮興街５７巷１號
FamilyMart,台中市,潭子區,020329,潭子福貴店,台中市潭子區福貴路３６１號１樓
FamilyMart,台中市,潭子區,020826,潭子聚興店,台中市潭子區潭興路１段１６５巷２－３號
FamilyMart,台中市,潭子區,015239,潭子潭興店,台中市潭子區潭興路二段４７６號１樓
FamilyMart,台中市,潭子區,020051,潭子金潭店,台中市潭子區興華一路２６１號
FamilyMart,台中市,潭子區,019418,潭子頭,台中市潭子區頭家里頭張路２段１１２號
FamilyMart,台中市,大雅區,017760,大雅廣福店,台中市大雅區橫山里二鄰中山路４７號１樓
FamilyMart,台中市,大雅區,016378,大雅好雅店,台中市大雅區中清東路１７１號
FamilyMart,台中市,大雅區,017470,大雅金交流店,台中市大雅區中清路３段９４１號１樓
FamilyMart,台中市,大雅區,020216,大雅中科店,台中市大雅區六寶里中清路４段５８１號
FamilyMart,台中市,大雅區,018912,大雅清泉店,台中市大雅區六寶里中清路四段９２１號１樓
FamilyMart,台中市,大雅區,013658,大雅楓林店,台中市大雅區民生路三段４５８號
FamilyMart,台中市,大雅區,014667,大雅上楓店,台中市大雅區民生路四段１５１號一樓
FamilyMart,台中市,大雅區,015379,大雅永和店,台中市大雅區永和路８９號１樓
FamilyMart,台中市,大雅區,016600,大雅文雅店,台中市大雅區永和路１２７－８號
FamilyMart,台中市,大雅區,017199,大雅永勝店,台中市大雅區科雅二路８號１樓
FamilyMart,台中市,大雅區,014117,大雅矽品店,台中市大雅區科雅路１９號
FamilyMart,台中市,大雅區,016948,大雅好神店,台中市大雅區神林南路９８號
FamilyMart,台中市,大雅區,019100,大雅金好神店,台中市大雅區神林路１段１４２號（部份範圍）
FamilyMart,台中市,大雅區,017735,大雅有春店,台中市大雅區雅潭路四段２９６號
FamilyMart,台中市,大雅區,018542,大雅金雅環店,台中市大雅區雅環路１段１９１號１樓（配送用）
FamilyMart,台中市,大雅區,015277,大雅雅環店,台中市大雅區大雅村２９鄰雅環路二段１，３號１樓
FamilyMart,台中市,大雅區,019392,大雅大雅店,台中市大雅區雅環路３段２８號
FamilyMart,台中市,大雅區,020547,大雅金學府店,台中市大雅區學府路１７６－３號
FamilyMart,台中市,神岡區,020103,神岡大漢店,台中市神岡區大漢街７２號
FamilyMart,台中市,神岡區,017511,神岡陞灃店,台中市神岡區中山路５１７號
FamilyMart,台中市,神岡區,018296,神岡加油店,台中市神岡區中山路８８號
FamilyMart,台中市,神岡區,020292,神岡新工業店,台中市神岡區中山路１０５８號１樓
FamilyMart,台中市,神岡區,020740,神岡新庄店,台中市神岡區和睦路１段４４９號
FamilyMart,台中市,神岡區,019005,神岡和睦店,台中市神岡區和睦路１段７２１號
FamilyMart,台中市,神岡區,018025,神岡新社口店,台中市神岡區社南里昌平路５段２８９號
FamilyMart,台中市,大肚區,017413,大肚新市鎮店,台中市大肚區大明三街１５２號
FamilyMart,台中市,大肚區,013123,大肚高山店,台中市大肚區大德三街３８號
FamilyMart,台中市,大肚區,016168,大肚大洋店,台中市大肚區中沙路１６４巷３弄１０３號１樓
FamilyMart,台中市,大肚區,019640,大肚龍德店,台中市大肚區太平路４３巷７０號１樓
FamilyMart,台中市,大肚區,016989,大肚王田店,台中市大肚區沙田路一段１４４－１號
FamilyMart,台中市,大肚區,020388,大肚火車頭店,台中市大肚區沙田路二段７７１號
FamilyMart,台中市,大肚區,019193,大肚瑞功店,台中市大肚區遊園路一段６９－１號
FamilyMart,台中市,大肚區,015103,大肚台蔗店,台中市大肚區遊園路二段２號
FamilyMart,台中市,沙鹿區,018853,沙鹿金站店,台中市沙鹿區大同街１４－２號
FamilyMart,台中市,沙鹿區,019018,沙鹿人瑞店,台中市沙鹿區洛泉里中山路１６９之８號、１６９之９號
FamilyMart,台中市,沙鹿區,018633,沙鹿鹿寮店,台中市沙鹿區中山路５４８之２號
FamilyMart,台中市,沙鹿區,019126,台中機場店,台中市沙鹿區中航路１段１６８號
FamilyMart,台中市,沙鹿區,015796,沙鹿飛航店,台中市沙鹿區中清路４３之５２．５３．５５．５６號
FamilyMart,台中市,沙鹿區,015178,沙鹿靜宜店,台中市沙鹿區中棲路２００號－至善樓
FamilyMart,台中市,沙鹿區,013895,沙鹿東,台中市沙鹿區北勢東路４１１－２號
FamilyMart,台中市,沙鹿區,014825,沙鹿英才店,台中市沙鹿區北勢東路５３０號１樓
FamilyMart,台中市,沙鹿區,017320,沙鹿弘光店,台中市沙鹿區北勢東路２６３號１樓
FamilyMart,台中市,沙鹿區,018670,沙鹿北勢東店,台中市沙鹿區北勢東路６４６號一樓全部
FamilyMart,台中市,沙鹿區,020923,沙鹿德光店,台中市沙鹿區台灣大道７段１４２號
FamilyMart,台中市,沙鹿區,018078,沙鹿正英店,台中市沙鹿區正英路３９９號
FamilyMart,台中市,沙鹿區,016290,沙鹿光榮店,台中市沙鹿區光華路３５９號３６１號
FamilyMart,台中市,沙鹿區,016045,沙鹿金智店,台中市沙鹿區成功東街４２、４４、４６號
FamilyMart,台中市,沙鹿區,020090,沙鹿三鹿店,台中市沙鹿區自強路３５７號１樓
FamilyMart,台中市,沙鹿區,016270,沙鹿大展店,台中市沙鹿區自強路３３６號１樓
FamilyMart,台中市,沙鹿區,017873,沙鹿金斗店,台中市沙鹿區南斗路２９號
FamilyMart,台中市,沙鹿區,020780,沙鹿正德店,台中市沙鹿區屏西路９８號
FamilyMart,台中市,沙鹿區,017442,沙鹿興安店,台中市沙鹿區興安路５３之３號
FamilyMart,台中市,沙鹿區,020473,沙鹿鎮南店,台中市沙鹿區北勢里鎮南路二段２６８號１樓
FamilyMart,台中市,沙鹿區,020570,沙鹿鎮平店,台中市沙鹿區鎮南路二段９５號１樓
FamilyMart,台中市,龍井區,018087,龍井龍安店,台中市龍井區中央路二段２７３號
FamilyMart,台中市,龍井區,019609,龍井龍津店,台中市龍井區中央路二段３３號
FamilyMart,台中市,龍井區,020527,龍井望高店,台中市龍井區中沙路新庄仔巷１之５８號
FamilyMart,台中市,龍井區,020207,龍井東園巷店,台中市龍井區台灣大道５段３巷６２弄７號１樓
FamilyMart,台中市,龍井區,013313,龍井新文勝店,台中市龍井區台灣大道五段３巷６２弄４９號
FamilyMart,台中市,龍井區,015413,龍井沙田店,台中市龍井區沙田路六段１８７號
FamilyMart,台中市,龍井區,019000,龍井向美店,台中市龍井區沙田路４段６７０巷１７號
FamilyMart,台中市,龍井區,014519,龍井茄投店,台中市龍井區茄投路６７之１號
FamilyMart,台中市,龍井區,015772,龍井新庄店,台中市龍井區新庄里新興路２２４號１樓
FamilyMart,台中市,龍井區,017450,龍井海大店,台中市龍井區新興路東興巷４８號一樓、地下室
FamilyMart,台中市,龍井區,016040,龍井龍盈店,台中市龍井區新興路４９巷２號
FamilyMart,台中市,龍井區,015573,龍井龍后店,台中市龍井區新興路２１號１樓
FamilyMart,台中市,龍井區,017238,龍井遊園北店,台中市龍井區遊園北路４４３號
FamilyMart,台中市,龍井區,018311,龍井學園店,台中市龍井區遊園南路２９７號
FamilyMart,台中市,龍井區,016379,龍井龍山店,台中市龍井區山腳里龍山街８５號
FamilyMart,台中市,龍井區,019769,龍井大火力店,台中市龍井區龍昌路１０號
FamilyMart,台中市,龍井區,018663,龍井龍勝店,台中市龍井區龍社路４３９號
FamilyMart,台中市,龍井區,018522,龍井向漾店,台中市龍井區龍社路６７號１樓至４樓全部
FamilyMart,台中市,龍井區,020270,龍井麗水店,台中市龍井區臨港路一段５５號
FamilyMart,台中市,龍井區,018027,龍井藝術店,台中市龍井區東海里１０鄰藝術街９２號１樓
FamilyMart,台中市,梧棲區,017943,梧棲海星星店,台中市梧棲區八德路１段２號
FamilyMart,台中市,梧棲區,020060,梧棲中央店,台中市梧棲區中央路１段５９５－５號
FamilyMart,台中市,梧棲區,020337,梧棲金自由店,台中市梧棲區中央路１段９１８－５號
FamilyMart,台中市,梧棲區,018669,梧棲中和店,台中市梧棲區中和街１號１樓
FamilyMart,台中市,梧棲區,017003,梧棲金牌店,台中市梧棲區中華路１段１００１號
FamilyMart,台中市,梧棲區,018635,梧棲新文華店,台中市梧棲區文華街２０１號
FamilyMart,台中市,梧棲區,015176,梧棲大庄店,台中市梧棲區大庄里台灣大道８段５０６號１樓
FamilyMart,台中市,梧棲區,017200,梧棲海王子店,台中市梧棲區四維路１０４號
FamilyMart,台中市,梧棲區,018646,梧棲正港店,台中市梧棲區民生街６１號一樓
FamilyMart,台中市,梧棲區,015423,梧棲自強店,台中市梧棲區自強一街１３２號．１３４號
FamilyMart,台中市,梧棲區,018058,梧棲港埠店,台中市梧棲區港埠路二段１７號
FamilyMart,台中市,梧棲區,014617,梧棲金泰店,台中市梧棲區臨港路三段９號
FamilyMart,台中市,清水區,015470,清水中山店,台中市清水區清水里中山路１１０號
FamilyMart,台中市,清水區,013506,清水榮玉店,台中市清水區中正街７９號
FamilyMart,台中市,清水區,019191,清水德光店,台中市清水區中清路９段４４２號
FamilyMart,台中市,清水區,015681,清水必成店,台中市清水區民和路二段１９９號
FamilyMart,台中市,清水區,018059,清水高美店,台中市清水區高美里高美路５６０號１樓
FamilyMart,台中市,清水區,016853,清水好美店,台中市清水區高美路３０８－１號
FamilyMart,台中市,清水區,018732,清水金橫濱店,台中市清水區港埠路３段２０９號
FamilyMart,台中市,清水區,020739,清水米糕店,台中市清水區新興路１１９號
FamilyMart,台中市,清水區,020535,清水金康榔店,台中市清水區鰲峰路５８５－８號１樓
FamilyMart,台中市,大甲區,018991,大甲鐵山店,台中市大甲區中山路一段１５４９號
FamilyMart,台中市,大甲區,018568,大甲台鐵店,台中市大甲區中山路一段８２８號
FamilyMart,台中市,大甲區,018380,大甲水源店,台中市大甲區水源路４５０號
FamilyMart,台中市,大甲區,017508,大甲甲中店,台中市大甲區水源路１號
FamilyMart,台中市,大甲區,020607,大甲幼獅店,台中市大甲區台中市大甲區幼二路１５５號１樓
FamilyMart,台中市,大甲區,016965,大甲金雁店,台中市大甲區信義路３０８號
FamilyMart,台中市,大甲區,018359,大甲甲讚店,台中市大甲區蔣公路１７３號
FamilyMart,台中市,外埔區,017688,外埔皇后店,台中市外埔區大同里六分路２３７號１樓
FamilyMart,台中市,外埔區,019388,外埔國王店,台中市外埔區大東里甲后路７５７之１號一樓
FamilyMart,台中市,大安區,017733,大安海墘店,台中市大安區大安港路１０２１號
FamilyMart,台中市,大安區,013912,大安全盈店,台中市大安區中山南路３３４號１樓
FamilyMart,嘉義市,西區,019488,嘉義八德店,嘉義市西區八德路２４０號
FamilyMart,嘉義市,西區,015634,嘉義上新店,嘉義市西區上海路３２２號全部
FamilyMart,嘉義市,西區,018697,嘉義車站店,嘉義市西區中山路５２８號
FamilyMart,嘉義市,西區,019285,嘉義友愛店,嘉義市西區中興路２４１號１樓
FamilyMart,嘉義市,西區,016450,嘉義德慶店,嘉義市西區中興路３１９之３號１樓
FamilyMart,嘉義市,西區,019691,嘉義鑫愛店,嘉義市西區仁愛路５０８號
FamilyMart,嘉義市,西區,017596,嘉義仁安店,嘉義市西區仁愛路１７５號１樓
FamilyMart,嘉義市,西區,016620,嘉義中榮店,嘉義市西區嘉義市西區世賢路二段６００號
FamilyMart,嘉義市,西區,020260,嘉義北社尾店,嘉義市西區北湖里１３鄰北社尾路２６０號
FamilyMart,嘉義市,西區,017656,嘉義北港店,嘉義市西區北港路１４６５號
FamilyMart,嘉義市,西區,020055,嘉義光路店,嘉義市西區民生南路５２８號１樓
FamilyMart,嘉義市,西區,019165,嘉義湖瑞店,嘉義市西區光路里民生南路５８９號
FamilyMart,嘉義市,西區,019631,嘉義憶富店,嘉義市西區民權路３９６號１樓
FamilyMart,嘉義市,西區,018766,嘉義大山店,嘉義市西區劉厝里３３鄰玉山路４９１號
FamilyMart,嘉義市,西區,018383,嘉義自強店,嘉義市西區自強街８６號、８８號、９０號、９２號１樓
FamilyMart,嘉義市,西區,019491,嘉義保安店,嘉義市西區保安二路１５９號
FamilyMart,嘉義市,西區,019012,嘉義南京店,嘉義市西區車店里南京路４２３號４２７號
FamilyMart,嘉義市,西區,017891,嘉義漢口店,嘉義市西區南京路３９２號
FamilyMart,嘉義市,西區,016757,嘉義國楊店,嘉義市西區垂楊路４３４號
FamilyMart,嘉義市,西區,013500,嘉義向榮店,嘉義市西區國華街５１９號１樓
FamilyMart,嘉義市,西區,016758,嘉義新榮店,嘉義市西區新榮路３３７號之２　１樓
FamilyMart,嘉義市,西區,017415,嘉義興雅店,嘉義市西區興雅路７２號
FamilyMart,嘉義市,西區,020513,嘉義興達店,嘉義市西區保安里興達路３１８號１樓
FamilyMart,嘉義市,西區,018137,嘉義龍興店,嘉義市西區興達路１６６號附１
FamilyMart,嘉義市,東區,020859,嘉義聖馬店,嘉義市東區大雅路二段５６５號二樓商店街
FamilyMart,嘉義市,東區,017900,嘉義藍潭店,嘉義市東區大雅路二段５５７號
FamilyMart,嘉義市,東區,015500,嘉義東雅店,嘉義市東區文雅街４１號
FamilyMart,嘉義市,東區,015798,嘉義台林店,嘉義市東區頂庄里台林街２６０號
FamilyMart,嘉義市,東區,017292,嘉義仁義店,嘉義市東區台林街９９號
FamilyMart,嘉義市,東區,020160,嘉義文青店,嘉義市東區民族路４４２號（整棟全部）
FamilyMart,嘉義市,東區,016430,嘉義芳草店,嘉義市東區芳草里１５鄰立仁路８號一樓
FamilyMart,嘉義市,東區,019585,嘉義祥鳳店,嘉義市東區吳鳳北路１１２號１Ｆ
FamilyMart,嘉義市,東區,016431,嘉義新東義店,嘉義市東區林森東路３１９巷６１號
FamilyMart,嘉義市,東區,018400,嘉義保健店,嘉義市東區保健街１４９號
FamilyMart,嘉義市,東區,020691,嘉義保義店,嘉義市東區保義路１６９號
FamilyMart,嘉義市,東區,020087,嘉義宣信店,嘉義市東區宣信街２４８號
FamilyMart,嘉義市,東區,017972,嘉義博東店,嘉義市東區博東路１８３號
FamilyMart,嘉義市,東區,018672,嘉義興安店,嘉義市東區興安街１９９號
FamilyMart,嘉義市,東區,020419,嘉義湖子內店,嘉義市東區興安里興美六路１５０號壹樓
